"id","state_id","code","name","cname","lower_name","code_full"
"1208","84","LEI","Almeria","阿尔梅里亚","almeria","ESP000LEI"
"1209","84","LEN","Leon","莱昂","leon","ESP000LEN"
"1210","84","LGO","Provincia de Lugo","卢戈","provincia de lugo","ESP000LGO"
"1211","84","LLE","Lleida","莱里达","lleida","ESP000LLE"
"1212","84","LPA","Las Palmas","拉斯帕尔马斯","las palmas","ESP000LPA"
"1213","84","MAD","Madrid","马德里","madrid","ESP000MAD"
"1214","84","MJV","Murcia","穆尔西亚","murcia","ESP000MJV"
"1215","84","NVV","Navarra","纳瓦拉","navarra","ESP000NVV"
"1216","84","ODB","Cordoba","科尔多瓦","cordoba","ESP000ODB"
"1217","84","ORE","Orense","奥伦塞","orense","ESP000ORE"
"1218","84","PAC","Palencia","帕伦西亚","palencia","ESP000PAC"
"1219","84","PEV","Provincia de Pontevedra","蓬特韦德拉","provincia de pontevedra","ESP000PEV"
"1220","84","SCT","Santa Cruz de Tenerife","圣克鲁斯-德特内里费","santa cruz de tenerife","ESP000SCT"
"1221","84","SDR","Santander","桑坦德","santander","ESP000SDR"
"1222","84","SEG","Segovia","塞哥维亚","segovia","ESP000SEG"
"1223","84","SLM","Salamanca","萨拉曼卡","salamanca","ESP000SLM"
"1224","84","SOR","Soria","索里亚","soria","ESP000SOR"
"1225","84","SVQ","Sevilla","塞维利亚","sevilla","ESP000SVQ"
"1226","84","TAR","Tarragona","塔拉戈纳","tarragona","ESP000TAR"
"1227","84","TER","Teruel","特鲁埃尔","teruel","ESP000TER"
"1228","84","TOL","Toledo","托莱多","toledo","ESP000TOL"
"1229","84","VLC","Valencia","巴伦西亚","valencia","ESP000VLC"
"1230","84","VLL","Valladolid","巴利亚多利德","valladolid","ESP000VLL"
"1231","84","VSE","Vizcaya","比斯开","vizcaya","ESP000VSE"
"1232","84","ZAZ","Zaragoza","萨拉戈萨","zaragoza","ESP000ZAZ"
"1233","84","ZMR","Zamora","萨莫拉","zamora","ESP000ZMR"
"1234","85","37","Harju","哈留","harju","EST000037"
"1235","85","39","Hiiu","希尤","hiiu","EST000039"
"1236","85","44","Ida-Viru","依达－维鲁","ida-viru","EST000044"
"1237","85","49","Jogeva","耶盖瓦","jogeva","EST000049"
"1238","85","51","Jarva","耶尔韦","jarva","EST000051"
"1239","85","57","Laane","里亚内","laane","EST000057"
"1240","85","59","Laane-Viru","维鲁","laane-viru","EST000059"
"1241","85","65","Polva","贝尔瓦","polva","EST000065"
"1242","85","67","Parnu","帕尔努","parnu","EST000067"
"1243","85","70","Rapla","拉普拉","rapla","EST000070"
"1244","85","74","Saare","萨雷","saare","EST000074"
"1245","85","78","Tartu","塔尔图","tartu","EST000078"
"1246","85","82","Valga","瓦尔加","valga","EST000082"
"1247","85","84","Viljandi","维良地","viljandi","EST000084"
"1248","85","86","Voru","沃鲁","voru","EST000086"
"1249","86","AA","Adis abeba","亚的斯亚贝巴","adis abeba","ETH0000AA"
"1250","86","AF","Afar","阿法尔","afar","ETH0000AF"
"1251","86","AH","Amara","阿姆哈拉","amara","ETH0000AH"
"1252","86","BG","Binshangul Gumuz","宾香古尔","binshangul gumuz","ETH0000BG"
"1253","86","DD","Dire Dawa","德雷达瓦","dire dawa","ETH0000DD"
"1254","86","GB","Gambela Hizboch","甘贝拉各族","gambela hizboch","ETH0000GB"
"1255","86","HR","Hareri  Hizb","哈勒里民族","hareri  hizb","ETH0000HR"
"1256","86","OR","Oromiya","奥罗米亚","oromiya","ETH0000OR"
"1257","86","SM","Sumale","索马里","sumale","ETH0000SM"
"1258","86","SN","YeDebub Biheroch","南方各族","yedebub biheroch","ETH0000SN"
"1259","86","TG","Tigray","提格雷","tigray","ETH0000TG"
"1260","87","ESP","Espoo","埃斯波","espoo","FIN000ESP"
"1261","87","HEL","Helsinki","赫尔辛基","helsinki","FIN000HEL"
"1262","87","HMY","Hameenlinna","海门林纳","hameenlinna","FIN000HMY"
"1263","87","JOE","Joensuu","约恩苏","joensuu","FIN000JOE"
"1264","87","KAJ","Kajaani","卡亚尼","kajaani","FIN000KAJ"
"1265","87","KOK","Kokkola","科科拉","kokkola","FIN000KOK"
"1266","87","KTK","Kotka","科特卡","kotka","FIN000KTK"
"1267","87","KUO","Kuopio","库奥皮奥","kuopio","FIN000KUO"
"1268","87","LHI","Lahti","拉赫蒂","lahti","FIN000LHI"
"1269","87","LPP","Lappeenranta","拉彭兰塔","lappeenranta","FIN000LPP"
"1270","87","MHQ","Mariehamn","玛丽港","mariehamn","FIN000MHQ"
"1271","87","MIK","Mikkeli","米凯利","mikkeli","FIN000MIK"
"1272","87","OLU","Oulu","奥卢","oulu","FIN000OLU"
"1273","87","POR","Pori","波里","pori","FIN000POR"
"1274","87","PRV","Porvoo","博尔沃","porvoo","FIN000PRV"
"1275","87","RVN","Rovaniemi","罗瓦涅米","rovaniemi","FIN000RVN"
"1276","87","TKU","Turku","图尔库","turku","FIN000TKU"
"1277","87","TMP","Tampere","坦佩雷","tampere","FIN000TMP"
"1278","87","VAA","Vaasa","瓦萨","vaasa","FIN000VAA"
"1279","87","VAT","Vantaa","万塔","vantaa","FIN000VAT"
"1280","88","AJA","Ajaccio","阿雅克修","ajaccio","FRA000AJA"
"1281","88","AMI","Amiens","亚眠","amiens","FRA000AMI"
"1282","88","ARL","Arles","阿尔勒","arles","FRA000ARL"
"1283","88","BSN","Besancon","贝桑松","besancon","FRA000BSN"
"1284","88","CFR","Caen","卡昂","caen","FRA000CFR"
"1285","88","CSM","Chalons-en-Champagne","沙隆","chalons-en-champagne","FRA000CSM"
"1286","88","DIJ","Dijon","第戎","dijon","FRA000DIJ"
"1287","88","FRJ","Frejus","弗雷瑞斯","frejus","FRA000FRJ"
"1288","88","LIG","Limoges","利摩日","limoges","FRA000LIG"
"1289","88","LIO","Lyon","里昂","lyon","FRA000LIO"
"1290","88","LLE","Lille","里尔","lille","FRA000LLE"
"1291","88","MPL","Montpellier","蒙彼利埃","montpellier","FRA000MPL"
"1292","88","MRS","Marseille","马赛","marseille","FRA000MRS"
"1293","88","MZM","Metz","梅斯","metz","FRA000MZM"
"1294","88","NCE","Nice","尼斯","nice","FRA000NCE"
"1295","88","NTE","Nantes","南特","nantes","FRA000NTE"
"1296","88","ORR","Orleans","奥尔良","orleans","FRA000ORR"
"1297","88","PAR","Paris","巴黎","paris","FRA000PAR"
"1298","88","QXB","Aix-en-Provence","艾克斯","aix-en-provence","FRA000QXB"
"1299","88","RNS","Rennes","雷恩","rennes","FRA000RNS"
"1300","88","TLS","Toulouse","图卢兹","toulouse","FRA000TLS"
"1301","88","URO","Rouen","鲁昂","rouen","FRA000URO"
"1302","88","VAA","Valence","瓦朗斯","valence","FRA000VAA"
"1303","89","ES","Estuaire","河口","estuaire","GAB0000ES"
"1304","89","HO","Haut-Ogooue","上奥果韦","haut-ogooue","GAB0000HO"
"1305","89","MO","Moyen-Ogooue","中奥果韦","moyen-ogooue","GAB0000MO"
"1306","89","NG","Ngounie","恩古涅","ngounie","GAB0000NG"
"1307","89","NY","Nyanga","尼扬加","nyanga","GAB0000NY"
"1308","89","OI","Ogooue-Ivindo","奥果韦-伊温多","ogooue-ivindo","GAB0000OI"
"1309","89","OL","Ogooue-Lolo","奥果韦-洛洛","ogooue-lolo","GAB0000OL"
"1310","89","OM","Ogooue-Maritime","滨海奥果韦","ogooue-maritime","GAB0000OM"
"1311","89","WN","Woleu-Ntem","沃勒-恩特姆","woleu-ntem","GAB0000WN"
"1312","90","BAS","Bath","巴斯","bath","GBRENGBAS"
"1313","90","BIR","Birmingham","伯明翰","birmingham","GBRENGBIR"
"1314","90","BNH","Brighton & Hove","布莱顿与赫福","brighton & hove","GBRENGBNH"
"1315","90","BRD","Bradford","布拉德福德","bradford","GBRENGBRD"
"1316","90","BST","Bristol","布里斯托尔","bristol","GBRENGBST"
"1317","90","CAM","Cambridge","剑桥","cambridge","GBRENGCAM"
"1318","90","CAX","Carlisle","卡莱尔","carlisle","GBRENGCAX"
"1319","90","CEG","Chester","切斯特","chester","GBRENGCEG"
"1320","90","CNG","Canterbury","坎特伯雷","canterbury","GBRENGCNG"
"1321","90","COV","Coventry","考文垂","coventry","GBRENGCOV"
"1322","90","CST","Chichester","奇切斯特","chichester","GBRENGCST"
"1323","90","DER","Derby","德比","derby","GBRENGDER"
"1324","90","DUR","Durham","德罕","durham","GBRENGDUR"
"1325","90","ELY","Ely","伊利","ely","GBRENGELY"
"1326","90","EXE","Exeter","埃克塞特","exeter","GBRENGEXE"
"1327","90","GLO","Gloucester","格洛斯特","gloucester","GBRENGGLO"
"1328","90","HAF","Hereford","赫里福德","hereford","GBRENGHAF"
"1329","90","KUH","Kingston upon Hull","赫尔河畔京斯敦","kingston upon hull","GBRENGKUH"
"1330","90","LAN","Lancaster","兰开斯特","lancaster","GBRENGLAN"
"1331","90","LCE","Leicester","列斯特","leicester","GBRENGLCE"
"1332","90","LCN","Lincoln","林肯","lincoln","GBRENGLCN"
"1333","90","LDS","Leeds","利茲","leeds","GBRENGLDS"
"1334","90","LHF","Lichfield","利奇菲尔德","lichfield","GBRENGLHF"
"1335","90","LIV","Liverpool","利物浦","liverpool","GBRENGLIV"
"1336","90","LND","London","伦敦","london","GBRENGLND"
"1337","90","MAN","Manchester","曼彻斯特","manchester","GBRENGMAN"
"1338","90","NCL","Newcastle","纽卡斯尔","newcastle","GBRENGNCL"
"1339","90","NGM","Nottingham","诺丁汉","nottingham","GBRENGNGM"
"1340","90","NRW","Norwich","诺里奇","norwich","GBRENGNRW"
"1341","90","OXF","Oxford","牛津","oxford","GBRENGOXF"
"1342","90","PLY","Plymouth","普利茅斯","plymouth","GBRENGPLY"
"1343","90","POR","Portsmouth","朴茨茅斯","portsmouth","GBRENGPOR"
"1344","90","PRE","Preston","普雷斯顿","preston","GBRENGPRE"
"1345","90","PTE","Peterborough","彼得伯勒","peterborough","GBRENGPTE"
"1346","90","RIP","Ripon","里彭","ripon","GBRENGRIP"
"1347","90","SHE","Sheffield","谢菲尔德","sheffield","GBRENGSHE"
"1348","90","SLF","Salford","索福特","salford","GBRENGSLF"
"1349","90","SLS","Salisbury","索尔斯堡","salisbury","GBRENGSLS"
"1350","90","SOT","Stoke-on-Trent","特伦特河畔斯多克","stoke-on-trent","GBRENGSOT"
"1351","90","STH","Southampton","南安普敦","southampton","GBRENGSTH"
"1352","90","SUN","Sunderland","桑德兰","sunderland","GBRENGSUN"
"1353","90","TBL","Saint Albans","圣阿本斯","saint albans","GBRENGTBL"
"1354","90","TRU","Truro","特鲁罗","truro","GBRENGTRU"
"1355","90","WKF","Wakefield","韦克菲尔德","wakefield","GBRENGWKF"
"1356","90","WLS","Wells","威尔斯","wells","GBRENGWLS"
"1357","90","WNE","Winchester","温彻斯特","winchester","GBRENGWNE"
"1358","90","WOR","Worcester","伍斯特","worcester","GBRENGWOR"
"1359","90","WOV","Wolverhampton","伍尔弗汉普顿","wolverhampton","GBRENGWOV"
"1360","90","YOR","York","约克","york","GBRENGYOR"
"1361","91","BFS","Belfast","贝尔法斯特","belfast","GBRNIRBFS"
"1362","91","DRY","Derry","德里","derry","GBRNIRDRY"
"1363","91","LSB","Lisburn","利斯本","lisburn","GBRNIRLSB"
"1364","91","NYM","Newry","纽里","newry","GBRNIRNYM"
"1365","92","ABD","Aberdeen","阿伯丁","aberdeen","GBRSCTABD"
"1366","92","DND","Dundee","丹迪","dundee","GBRSCTDND"
"1367","92","EDH","Edinburgh","爱丁堡","edinburgh","GBRSCTEDH"
"1368","92","GLG","Glasgow","格拉斯哥","glasgow","GBRSCTGLG"
"1369","92","INV","Inverness","因弗内斯","inverness","GBRSCTINV"
"1370","92","STG","Stirling","斯特灵","stirling","GBRSCTSTG"
"1371","93","BAN","Bangor","班戈","bangor","GBRWLSBAN"
"1372","93","CDF","Cardiff","卡迪夫","cardiff","GBRWLSCDF"
"1373","93","NWP","Newport","纽波特","newport","GBRWLSNWP"
"1374","93","SWA","Swansea","斯旺西","swansea","GBRWLSSWA"
"1375","94","AS","Ashanti","阿散蒂","ashanti","GHA0000AS"
"1376","94","BA","Brong Ahafo","布朗阿哈福","brong ahafo","GHA0000BA"
"1377","94","CE","Al-Wusta","中部","al-wusta","GHA0000CE"
"1378","94","EA","Eastern","东部","eastern","GHA0000EA"
"1379","94","GA","Greater Accra","大阿克拉","greater accra","GHA0000GA"
"1380","94","NO","Northern","北部","northern","GHA0000NO"
"1381","94","UE","Upper East","上东部","upper east","GHA0000UE"
"1382","94","UW","Upper West","上西部","upper west","GHA0000UW"
"1383","94","VO","Volta","沃尔特","volta","GHA0000VO"
"1384","94","WE","Western","西部","western","GHA0000WE"
"1385","94","OBU","Obuasi","奥布阿西","obuasi","GHA000OBU"
"1386","95","BOK","Boke","博凯","boke","GIN000BOK"
"1387","95","CNK","Conakry","科纳克里","conakry","GIN000CNK"
"1388","95","FRN","Faranah","法拉纳","faranah","GIN000FRN"
"1389","95","KND","Kindia","金迪亚","kindia","GIN000KND"
"1390","95","KNK","Kankan","康康","kankan","GIN000KNK"
"1391","95","LAB","Labe","拉贝","labe","GIN000LAB"
"1392","95","MAM","Mamou","玛木","mamou","GIN000MAM"
"1393","95","NZR","Nzerekore","恩泽雷科雷","nzerekore","GIN000NZR"
"1394","96","CY","Cyclades","基克拉迪","cyclades","GRC0000CY"
"1395","96","DO","Dodecanese","多德卡尼斯","dodecanese","GRC0000DO"
"1396","96","ATH","Athens","雅典","athens","GRC000ATH"
"1397","96","CHQ","Chanion","干尼亚","chanion","GRC000CHQ"
"1398","96","HER","Irakleiou","伊拉克里翁","irakleiou","GRC000HER"
"1399","96","LES","Lesbos","莱斯博斯","lesbos","GRC000LES"
"1400","96","LST","Lasithiou","拉西锡","lasithiou","GRC000LST"
"1401","96","PRI","Peiraievs","比雷埃夫斯","peiraievs","GRC000PRI"
"1402","96","RET","Rethymnis","雷西姆农","rethymnis","GRC000RET"
"1403","96","SMI","Samos","萨摩斯","samos","GRC000SMI"
"1404","97","AV","Alta Verapaz","上韦拉帕斯","alta verapaz","GTM0000AV"
"1405","97","BV","Baja Verapaz","下韦拉帕斯","baja verapaz","GTM0000BV"
"1406","97","CM","Chimaltenango","奇马尔特南戈","chimaltenango","GTM0000CM"
"1407","97","CQ","Chiquimula","奇基穆拉","chiquimula","GTM0000CQ"
"1408","97","ES","Escuintla","埃斯昆特拉","escuintla","GTM0000ES"
"1409","97","GU","Guatemala","危地马拉","guatemala","GTM0000GU"
"1410","97","HU","Huehuetenango","韦韦特南戈","huehuetenango","GTM0000HU"
"1411","97","IZ","Izabal","伊萨瓦尔","izabal","GTM0000IZ"
"1412","97","JA","Jalapa","哈拉帕","jalapa","GTM0000JA"
"1413","97","JU","Jutiapa","胡蒂亚帕","jutiapa","GTM0000JU"
"1414","97","PE","Peten","佩滕","peten","GTM0000PE"
"1415","97","PR","El Progreso","埃尔普罗格雷索","el progreso","GTM0000PR"
"1416","97","QC","Quiche","基切","quiche","GTM0000QC"
"1417","97","QZ","Quetzaltenango","克萨尔特南戈","quetzaltenango","GTM0000QZ"
"1418","97","RE","Retalhuleu","雷塔卢莱乌","retalhuleu","GTM0000RE"
"1419","97","SM","San Marcos","圣马科斯","san marcos","GTM0000SM"
"1420","97","SO","Solola","索洛拉","solola","GTM0000SO"
"1421","97","SR","Santa Rosa","圣罗莎","santa rosa","GTM0000SR"
"1422","97","ST","Sacatepequez","萨卡特佩克斯","sacatepequez","GTM0000ST"
"1423","97","SU","Suchitepequez","苏奇特佩克斯","suchitepequez","GTM0000SU"
"1424","97","TO","Totonicapan","托托尼卡潘","totonicapan","GTM0000TO"
"1425","97","ZA","Zacapa","萨卡帕","zacapa","GTM0000ZA"
"1426","97","MIX","Mixco","米克斯科","mixco","GTM000MIX"
"1427","97","VIN","Villa Nueva","新城","villa nueva","GTM000VIN"
"1428","98","BW","Barima-Waini","巴里马-瓦伊尼","barima-waini","GUY0000BW"
"1429","98","CM","Cuyuni-Mazaruni","库尤尼-马扎鲁尼","cuyuni-mazaruni","GUY0000CM"
"1430","98","DM","Demerara-Mahaica","德梅拉拉-马海卡","demerara-mahaica","GUY0000DM"
"1431","98","EC","East Berbice-Corentyne","东伯比斯-科兰太因","east berbice-corentyne","GUY0000EC"
"1432","98","EW","Essequibo Islands-West Demerara","埃塞奎博群岛-西德梅拉拉","essequibo islands-west demerara","GUY0000EW"
"1433","98","MB","Mahaica-Berbice","马海卡-伯比斯","mahaica-berbice","GUY0000MB"
"1434","98","PI","Potaro-Siparuni","波塔罗-锡帕鲁尼","potaro-siparuni","GUY0000PI"
"1435","98","PM","Pomeroon-Supenaam","波默伦-苏佩纳姆","pomeroon-supenaam","GUY0000PM"
"1436","98","UD","Upper Demerara-Berbice","上德梅拉拉-伯比斯","upper demerara-berbice","GUY0000UD"
"1437","98","UT","Upper Takutu-Upper Essequibo","上塔库图-上埃塞奎博","upper takutu-upper essequibo","GUY0000UT"
"1438","99","AT","Atlantida","阿特兰蒂达","atlantida","HND0000AT"
"1439","99","CH","Choluteca","乔卢特卡","choluteca","HND0000CH"
"1440","99","CL","Cologne","科隆","cologne","HND0000CL"
"1441","99","CM","Comayagua","科马亚瓜","comayagua","HND0000CM"
"1442","99","CP","Copan","科潘","copan","HND0000CP"
"1443","99","CR","Cortes","科尔特斯","cortes","HND0000CR"
"1444","99","FM","Francisco Morazan","弗朗西斯科-莫拉桑","francisco morazan","HND0000FM"
"1445","99","GD","Gracias a Dios","格拉西亚斯-阿迪奥斯","gracias a dios","HND0000GD"
"1446","99","IB","Islas de la Bahia","海湾群岛","islas de la bahia","HND0000IB"
"1447","99","IN","Intibuca","因蒂布卡","intibuca","HND0000IN"
"1448","99","LE","Lempira","伦皮拉","lempira","HND0000LE"
"1449","99","OC","Ocotepeque","奥科特佩克","ocotepeque","HND0000OC"
"1450","99","OL","Olancho","奥兰乔","olancho","HND0000OL"
"1451","99","PA","El Paraiso","埃尔帕拉伊索","el paraiso","HND0000PA"
"1452","99","PZ","La Paz","拉巴斯","la paz","HND0000PZ"
"1453","99","SB","Santa Barbara","圣巴巴拉","santa barbara","HND0000SB"
"1454","99","VA","Valle","山谷","valle","HND0000VA"
"1455","99","YO","Yoro","约罗","yoro","HND0000YO"
"1456","99","CHO","Choloma","乔罗马","choloma","HND000CHO"
"1457","100","1","Zagrebacka","萨格勒布","zagrebacka","HRV000001"
"1458","100","2","Krapinsko-Zagorska","克拉皮纳-扎戈列","krapinsko-zagorska","HRV000002"
